run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path,collapse_pct_arch,collapse_pct_encoder,collapse_pct_combo
sw__unet__efficientnet-b3__cw3_2_1__67_33__seed2,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.7097,0.3142,0.0329,0.1009,0.7464,0.2398,0.0187,0.0609,0.6273,0.7827,0.9971,0.851,0.6275,0.364,0.0187,0.0661,0.9995,77.2851,83.8132,99.833,67.7934,64.229,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_1__67_33__seed4,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,0.7326,0.3025,0.1007,0.1577,0.6763,0.2186,0.0613,0.0971,0.554,0.741,0.9818,0.7663,0.5545,0.3682,0.0618,0.1097,0.999,80.8213,93.8537,97.2274,90.48,54.7563,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_1__67_33__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.7977,0.3774,0.1546,0.1185,0.74,0.2744,0.1038,0.0772,0.6165,0.7681,0.8533,0.8854,0.617,0.4015,0.1093,0.0795,0.9982,85.1896,98.1103,102.2773,93.9432,59.3481,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_1__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_1__80_20__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.8437,0.4697,0.3194,0.2392,0.7473,0.3384,0.2256,0.1623,0.6333,0.804,0.8901,0.7821,0.6351,0.4598,0.2353,0.1724,0.9971,63.8641,77.0859,79.9586,74.2133,37.4205,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_1__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_2__67_33__seed1,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,1,False,val_loss,1,41,True,0.7212,0.453,0.2899,0.1689,0.7531,0.3288,0.2063,0.1083,0.6476,0.8017,0.7801,0.7146,0.6494,0.4472,0.2831,0.1781,0.997,73.0893,89.8521,87.1075,92.5966,39.5638,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_2__67_33__seed2,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,2,False,val_loss,2,42,True,0.7387,0.3804,0.179,0.133,0.7566,0.2798,0.1264,0.0824,0.6419,0.786,0.9695,0.8371,0.6426,0.4,0.1308,0.0895,0.9988,67.5572,71.5525,80.0101,63.0949,59.5666,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_2__67_33__seed3,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,3,False,val_loss,5,45,True,0.9439,0.4855,0.2784,0.324,0.7516,0.3514,0.2148,0.2332,0.6441,0.7541,0.7219,0.7875,0.6473,0.4726,0.2535,0.2867,0.9893,41.1532,46.492,54.9991,37.9848,30.4757,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed3/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_2__67_33__seed4,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,4,False,val_loss,1,41,True,0.8787,0.3974,0.2324,0.2608,0.6944,0.2788,0.1592,0.1688,0.575,0.7581,0.8844,0.7824,0.5772,0.4215,0.1656,0.1897,0.9959,56.2959,69.4452,83.2828,55.6076,29.9975,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_2__67_33__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,5,False,val_loss,2,42,True,0.9182,0.2957,0.0921,0.0558,0.7255,0.2242,0.0601,0.0367,0.6014,0.7448,0.8783,0.8908,0.6016,0.3568,0.0618,0.0376,0.9995,92.8866,106.5418,104.5605,108.523,65.5764,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_2__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_2_2__80_20__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 2.0, 2.0]",30,80,20,5,False,val_loss,1,41,True,0.8462,0.4442,0.3137,0.1965,0.7414,0.3206,0.2215,0.1298,0.6274,0.7958,0.8853,0.7855,0.6287,0.4442,0.2338,0.1365,0.9977,67.2967,81.0417,80.2425,81.8409,39.8066,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_2_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_2_2__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_3_1__67_33__seed1,sweep,1,unet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.735,0.3628,0.1715,0.0965,0.7359,0.2669,0.1262,0.0639,0.6261,0.7964,0.877,0.732,0.6265,0.3915,0.1679,0.117,0.9992,90.9292,110.9337,112.9444,108.9231,50.9201,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_3_1__67_33__seed2,sweep,1,unet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.8021,0.2787,0.0308,0.0259,0.7387,0.2184,0.0184,0.0149,0.6179,0.7745,0.994,0.8429,0.618,0.3455,0.0185,0.0154,0.9999,106.7727,121.1125,128.5459,113.6791,78.093,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_3_1__67_33__seed3,sweep,1,unet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,3,False,val_loss,3,43,True,0.8815,0.3819,0.1528,0.201,0.7264,0.2768,0.1113,0.1354,0.6133,0.768,0.6974,0.7594,0.6147,0.4054,0.1669,0.2045,0.9962,76.8654,95.5512,117.4389,73.6636,39.4938,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed3/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_3_1__67_33__seed4,sweep,1,unet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,0.8129,0.3469,0.1644,0.2101,0.6845,0.2458,0.1065,0.1339,0.5638,0.7529,0.9464,0.7647,0.5648,0.3923,0.1086,0.1502,0.9979,71.603,86.4496,94.1192,78.78,41.9097,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_3_1__67_33__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.9112,0.3313,0.096,0.0834,0.7318,0.2452,0.0656,0.0556,0.6076,0.7756,0.9162,0.8806,0.6078,0.3754,0.0678,0.0571,0.9992,87.4848,97.4077,99.5166,95.2988,67.639,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_3_1__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_3_1__80_20__seed5,sweep,1,unet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.8459,0.4863,0.2888,0.2761,0.7532,0.3508,0.2028,0.192,0.6394,0.7954,0.8679,0.7685,0.6418,0.4708,0.2143,0.2073,0.996,58.653,71.1653,77.4555,64.875,33.6285,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_3_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_3_1__80_20__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw3_3_1__93_7__seed2,sweep,1,unet,efficientnet-b3,"[3.0, 3.0, 1.0]",30,93,7,2,False,val_loss,1,41,True,0.7656,0.4965,0.1284,0.2783,0.7935,0.3691,0.081,0.1967,0.6762,0.8504,0.9215,0.8124,0.677,0.4752,0.0813,0.2078,0.9968,73.9632,88.4004,102.4976,74.3032,45.0887,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw3_3_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw3_3_1__93_7__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw4_1_1__67_33__seed1,sweep,1,unet,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.6039,0.3905,0.2307,0.1608,0.7411,0.2848,0.1754,0.1164,0.6332,0.8104,0.9189,0.8479,0.6334,0.4075,0.2096,0.1402,0.9994,76.5943,88.6334,85.1071,92.1598,52.5161,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed1/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw4_1_1__67_33__seed2,sweep,1,unet,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,2,False,val_loss,3,43,True,0.5249,0.4458,0.2336,0.2162,0.7708,0.3243,0.174,0.146,0.6614,0.7973,0.9822,0.7718,0.6634,0.4397,0.179,0.1681,0.9971,59.6329,64.1767,69.1217,59.2316,50.5453,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed2/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw4_1_1__67_33__seed4,sweep,1,unet,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,4,False,val_loss,2,42,True,0.6528,0.3304,0.2328,0.1277,0.6799,0.2353,0.1633,0.0759,0.5599,0.7345,0.9511,0.7996,0.5603,0.3836,0.1705,0.0802,0.9993,64.7572,71.3327,72.3318,70.3335,51.6063,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed4/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b3__cw4_1_1__67_33__seed5,sweep,1,unet,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.5787,0.3257,0.0977,0.085,0.7305,0.2418,0.0647,0.0549,0.6062,0.7735,0.9163,0.8812,0.6064,0.3724,0.0662,0.0565,0.9994,83.7249,94.0414,98.6156,89.4672,63.092,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw4_1_1__67_33__seed5/result.json,12.2,38.9,36.2
sw__unet__efficientnet-b4__cw1_1_1__67_33__seed1,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.8297,0.336,0.161,0.0912,0.7309,0.2504,0.128,0.0719,0.6196,0.7887,0.9318,0.8658,0.6197,0.377,0.1447,0.0916,0.9995,93.857,107.1162,91.6857,122.5467,67.3385,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed1/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_1__67_33__seed3,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 1.0]",30,67,33,3,False,val_loss,1,41,True,0.8654,0.3987,0.186,0.1754,0.7304,0.2873,0.1348,0.1176,0.6166,0.7716,0.793,0.7367,0.6173,0.415,0.1914,0.1748,0.9972,74.2922,91.4029,110.8342,71.9716,40.0708,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed3/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_1__67_33__seed4,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 1.0]",30,67,33,4,False,val_loss,2,42,True,1.1505,0.2625,0.0681,0.0347,0.6666,0.1948,0.0404,0.0188,0.5406,0.7409,0.9661,0.738,0.5407,0.3479,0.0411,0.021,0.9997,115.559,136.5173,103.2087,169.8259,73.6424,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed4/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_1__67_33__seed5,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 1.0]",30,67,33,5,False,val_loss,1,41,True,1.0383,0.2903,0.0575,0.0396,0.7247,0.2209,0.0419,0.0287,0.5995,0.7854,0.9492,0.8904,0.5995,0.354,0.0424,0.0295,0.9999,114.0,131.7365,133.9221,129.5509,78.527,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_1__67_33__seed5/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_1__80_20__seed5,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.8382,0.4426,0.2464,0.1874,0.7441,0.3185,0.1865,0.1305,0.6292,0.8024,0.8787,0.8605,0.6304,0.4421,0.1959,0.1374,0.9979,74.3119,84.5057,92.7661,76.2453,53.9243,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_1__80_20__seed5/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_2__67_33__seed1,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 2.0]",30,67,33,1,False,val_loss,2,42,True,0.9024,0.2969,0.1076,0.0666,0.7241,0.227,0.0872,0.0561,0.6116,0.7846,0.9399,0.8691,0.6117,0.3561,0.1063,0.0771,0.9998,114.5284,134.7435,122.0257,147.4614,74.0982,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed1/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_2__67_33__seed2,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 2.0]",30,67,33,2,False,val_loss,1,41,True,0.8414,0.4832,0.2964,0.1827,0.78,0.3542,0.2229,0.1202,0.671,0.7888,0.9697,0.7459,0.6726,0.4668,0.2318,0.1333,0.9972,60.7501,65.1917,59.9587,70.4247,51.8668,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed2/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_2__67_33__seed3,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 2.0]",30,67,33,3,False,val_loss,1,41,True,0.9213,0.3731,0.1986,0.1629,0.7255,0.27,0.1548,0.1256,0.6116,0.7834,0.7491,0.8472,0.6121,0.3998,0.1821,0.1461,0.9983,80.7288,97.7734,105.9685,89.5783,46.6394,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed3/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_2__67_33__seed4,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 2.0]",30,67,33,4,False,val_loss,2,42,True,1.2925,0.3303,0.1858,0.1079,0.6787,0.235,0.1203,0.0628,0.5557,0.7577,0.9318,0.7973,0.556,0.3835,0.1236,0.0657,0.9991,83.2402,95.9362,87.8133,104.059,57.8483,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed4/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_2__67_33__seed5,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 2.0]",30,67,33,5,False,val_loss,1,41,True,0.8984,0.2714,0.0426,0.027,0.7215,0.2103,0.0307,0.0207,0.596,0.7733,0.9537,0.9284,0.596,0.3446,0.0311,0.0209,1.0,125.2775,146.6083,149.1946,144.0219,82.6159,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_2__67_33__seed5/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_2__80_20__seed5,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 2.0]",30,80,20,5,False,val_loss,1,41,True,0.8319,0.448,0.2596,0.1883,0.7449,0.3229,0.1991,0.13,0.6306,0.8013,0.7281,0.8144,0.6318,0.4459,0.2107,0.1386,0.9979,80.2819,96.8457,100.2194,93.472,47.1544,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_2__80_20__seed5/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_3__67_33__seed1,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 3.0]",30,67,33,1,False,val_loss,2,42,True,0.9149,0.3098,0.1255,0.0854,0.7265,0.2345,0.1057,0.0728,0.6144,0.7947,0.9554,0.9181,0.6145,0.3627,0.1125,0.0829,0.9998,113.9334,133.5665,128.0748,139.0581,74.6672,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed1/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_3__67_33__seed2,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 3.0]",30,67,33,2,False,val_loss,1,41,True,0.8577,0.479,0.2833,0.1705,0.7797,0.3513,0.2171,0.111,0.6706,0.785,0.9721,0.7881,0.6719,0.4642,0.226,0.1231,0.9976,51.2574,49.9313,51.0366,48.826,53.9096,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed2/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_3__67_33__seed3,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 3.0]",30,67,33,3,False,val_loss,1,41,True,0.9006,0.3876,0.1912,0.1741,0.7309,0.2796,0.1487,0.1365,0.6191,0.7757,0.8823,0.8554,0.6205,0.4082,0.1819,0.1666,0.997,80.1992,92.85,82.2447,103.4553,54.8976,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed3/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_3__67_33__seed4,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 3.0]",30,67,33,4,False,val_loss,2,42,True,1.2996,0.3442,0.2063,0.1166,0.6815,0.2438,0.1377,0.0687,0.5591,0.7511,0.9217,0.8321,0.5597,0.3912,0.1431,0.0721,0.9986,77.1553,88.1716,85.1358,91.2075,55.1226,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed4/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_3__67_33__seed5,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 3.0]",30,67,33,5,False,val_loss,1,41,True,0.8002,0.2776,0.0448,0.0285,0.7224,0.2137,0.0325,0.0218,0.597,0.7878,0.9053,0.9289,0.597,0.3477,0.0362,0.022,0.9999,134.8093,160.8221,174.0578,147.5864,82.7837,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_3__67_33__seed5/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_1_3__80_20__seed5,sweep,1,unet,efficientnet-b4,"[1.0, 1.0, 3.0]",30,80,20,5,False,val_loss,1,41,True,0.8201,0.4209,0.2489,0.181,0.7387,0.3031,0.1847,0.1237,0.6245,0.7935,0.8673,0.7992,0.6256,0.4281,0.1916,0.1324,0.9981,83.7133,99.7514,100.0225,99.4803,51.6371,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_1_3__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_1_3__80_20__seed5/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_2_1__67_33__seed1,sweep,1,unet,efficientnet-b4,"[1.0, 2.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,1.0728,0.3726,0.2028,0.1067,0.7379,0.2732,0.1584,0.0744,0.6287,0.8,0.8787,0.7172,0.6291,0.3973,0.1813,0.1191,0.9989,97.393,116.4287,93.7486,139.1088,59.3215,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_2_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_2_1__67_33__seed1/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_2_1__67_33__seed3,sweep,1,unet,efficientnet-b4,"[1.0, 2.0, 1.0]",30,67,33,3,False,val_loss,1,41,True,0.8788,0.4701,0.2638,0.2377,0.7454,0.3379,0.1995,0.16,0.6351,0.7905,0.6997,0.7125,0.6366,0.4604,0.2583,0.222,0.9945,63.7672,78.3049,87.718,68.8917,34.692,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_2_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_2_1__67_33__seed3/result.json,12.2,39.4,37.1
sw__unet__efficientnet-b4__cw1_2_1__67_33__seed4,sweep,1,unet,efficientnet-b4,"[1.0, 2.0, 1.0]",30,67,33,4,False,val_loss,6,46,True,1.4279,0.4128,0.2569,0.2423,0.6975,0.289,0.178,0.162,0.5792,0.7669,0.8335,0.7632,0.5818,0.4306,0.1858,0.1817,0.9943,69.0082,83.5344,88.2064,78.8623,39.956,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b4__cw1_2_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b4__cw1_2_1__67_33__seed4/result.json,12.2,39.4,37.1
